scorer,,,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron,Aaron
bodyparts,,,top,top,bottom,bottom,left,left,right,right,topleft,topleft,topright,topright,bottomleft,bottomleft,bottomright,bottomright,center,center
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,It0Mouse1,img0005.png,376.12939872851666,237.22584503346366,376.67104190440324,274.13495859030525,359.1063274863675,256.57024417226955,391.837050829227,256.4928665757143,363.98111606934657,241.48161284400095,386.1884862806957,241.86850082677708,366.2250663694481,269.6470579901023,388.4324365807972,267.9447508658874,376.20677632507187,255.87384580327253
labeled-data,It0Mouse1,img0107.png,368.3142614764391,229.25595258827565,368.3142614764391,284.42617893215,342.0058786476631,256.8023769619352,394.7773994983255,257.57615292748744,349.8210158997407,237.53535541968455,386.3432414738062,237.53535541968455,350.9043022515138,277.46219524217986,388.20030379113155,275.6825105214097,370.05479132425273,256.57024417226955
labeled-data,It0Mouse1,img0144.png,367.162929689414,228.98709566586987,367.162929689414,287.1750482753979,338.3784637708709,259.0096031292966,395.4831300286258,258.7774703396309,347.3542649712768,237.6533864800549,386.6620840213303,237.18912090072357,348.9791944989365,279.2825334267651,390.06669826976014,275.8779191783353,368.6037378692459,257.9458942140017
labeled-data,It0Mouse1,img0537.png,367.9647305491832,222.13410681138578,368.4351047308542,291.74948569870065,333.6274152871968,256.9417962550432,401.94926517491626,257.6473575275498,345.0339891927197,231.18880980855343,391.95381381440654,232.71752589898432,345.5043633743907,282.4595956106975,391.718626723571,281.04847306568433,370.31966890418147,256.8434738114755
labeled-data,It0Mouse1,img0585.png,368.08232409460095,222.83966808389235,369.02307245794304,292.4550469712072,332.9218540146902,256.82420270962547,400.8909232661564,257.41217043671423,343.858053738542,232.24715171731327,391.3658460873177,232.4823388081488,343.1524924660355,282.81237624695075,394.8936524498506,278.6966021573291,369.8138199654534,257.2428984790324
labeled-data,It0Mouse1,img0820.png,376.623433970082,233.21430595098406,377.8787731896935,276.0213733397367,357.04014214414235,255.24550925516616,395.2024544203324,255.8731788649719,363.19130432023877,238.42396371237186,388.9885252832554,239.36546812708048,364.76047834475315,271.3138512661935,390.87153411267263,268.74040586598994,377.5822813843928,254.8689074892827
labeled-data,It0Mouse1,img0881.png,375.87023043831505,234.03027644373154,376.4979000481208,275.3309367689504,357.2284430270841,255.559344060069,394.6375517715072,256.24978063085535,363.19130432023877,239.49100204904164,388.10978782952736,239.80483685394452,363.0657703982776,269.3053085148151,390.4949323467892,268.4893380220676,376.5705772945883,255.119975333205
labeled-data,It0Mouse1,img0951.png,376.5797913175252,234.79897250419748,377.0191600443892,275.0325944927465,357.8752369453136,255.00993393994287,394.09177343110576,254.8844000179817,363.0221277457208,240.00863026558525,388.94488263069854,240.82460075833274,363.7125643165071,268.3792966288055,390.3885227332518,267.12395740919396,376.5170243565446,254.57056521307882
labeled-data,It0Mouse1,img1108.png,373.0578123254508,234.7345600733002,373.6301476883912,276.8965984765757,352.6445177139102,256.1971361835649,392.8033823468943,256.4833038650351,359.32176361488143,239.790189112607,385.93535799160964,240.3625244755474,359.51254206919486,270.8870771657016,388.2246994433712,269.0746818497237,373.343980006921,255.52941159346778
labeled-data,It0Mouse1,img1209.png,381.4520643152432,235.879230799181,382.0243996781836,274.98881393344107,363.5188896097776,255.9109685020947,396.7143406603203,256.4833038650351,368.19296174045746,241.60258442858492,390.9909870309164,242.27030901868204,370.0053570564354,269.83779566697757,392.89877157405107,269.0746818497237,381.11877654048726,256.05347782253716
labeled-data,It0Mouse1,img1448.png,380.1610260862668,238.0731830237858,381.49647526646106,271.8409694372689,364.9941389683464,255.1478546848408,393.5155178882093,255.81557927493793,369.4774326447128,241.9841413372118,388.93683498468613,242.74725515446568,370.2405464619667,267.0715080794323,390.2722841648804,266.6899511708054,380.5789075189449,255.3318409666559
labeled-data,It0Mouse1,img1546.png,377.10857081725135,229.20198489820973,377.29934927156484,282.71534133313634,351.63964716640396,255.91096850209468,400.001985334867,256.19713618356485,360.51084529198,235.49767389055404,392.94318252526887,236.928512297905,359.55695302041266,275.0842031605978,395.90024856712756,272.9856401631497,377.6286336495846,256.60822544374463
labeled-data,It0Mouse1,img1573.png,377.1676111190152,228.6106355232546,377.1676111190152,283.39397388435276,350.70447309712875,255.53803912447233,400.6904004718031,256.6213254762455,358.59698794576155,235.49724161666947,392.9526408162808,236.11626238911126,359.06125352509287,275.8883470184961,396.20249987160014,272.87062075284234,377.312080095233,256.29720445444985
labeled-data,It0Mouse1,img1643.png,376.0181692160273,225.37454943923478,376.43000164181666,285.0316386137326,348.08995719613614,256.221219986381,402.8452791107806,257.85836671872016,357.49744082955704,232.93769799366422,393.24587863655654,233.05529153908196,356.7918795570505,276.09452916198273,396.7736849990894,274.09543888988077,377.75763798793486,256.0243796116094
labeled-data,It0Mouse1,img1715.png,374.8193923841885,223.5695957027107,376.15484156438276,286.0495394903701,345.15334273844485,256.28810061746975,403.6269389855215,256.28810061746975,354.31070854549114,231.67768001103292,393.51568090690796,232.82235073691368,355.073822362745,276.89217368332385,398.0943638104311,273.83971841430844,376.0824378635763,255.42959757305914
labeled-data,It0Mouse1,img1766.png,373.9608893397779,223.18803879408375,374.0562785669346,286.5264856261538,343.8178935582506,255.62037602737263,403.3407713040513,255.9065437088428,352.4983132295132,232.05923691965984,393.8972378155349,231.9638476925031,353.4522055010805,278.0368444092046,397.8081961289609,275.0797783673459,375.2184143609005,255.5892039406429
labeled-data,It0Mouse1,img1915.png,372.67173851057333,222.14444896385737,373.3681368795704,288.5344268082391,340.4826583436004,256.8869898171527,403.62277713266275,257.2738777999288,349.3681905599337,232.30562748390844,394.4395565139079,232.6033158863299,350.38699070266904,278.8622272388361,395.8850174771404,277.8563184836182,374.01251876491676,255.44548926150333
labeled-data,It0Mouse1,img1958.png,374.4592470435095,221.04620829100483,373.27176272337294,287.958465164396,339.88553321851674,256.0984632940475,403.3193692777435,256.28924174836095,349.2377609780659,231.5061635076823,395.5953303339714,232.0184578699522,348.85212057124954,276.1302009969612,397.4052371940261,275.36708717970737,374.68288526838603,255.61743366007443
